time_sch,time_act,code,dest,stat,orig
15:05,15:05,KL 1584 KLM,Amsterdam,CANCELLED,Bologna (BLQ)
15:05,17:46,KL 1976 KLM,Amsterdam,BAGGAGE HANDLED,Budapest (BUD)
15:10,16:03,BA 438 British Airways,Amsterdam,BAGGAGE HANDLED,London Heathrow (LHR)
15:10,15:10,KL 686 KLM,Amsterdam,BAGGAGE HANDLED,Mexico City (MEX)
15:10,15:10,KL 1906 KLM,Amsterdam,CANCELLED,Belgrade (BEG)
15:15,15:15,KL 1346 KLM,Amsterdam,CANCELLED,Billund (BLL)
15:20,19:47,EJU 2163 easyJet Europe,Amsterdam,BAGGAGE HANDLED,Manchester (MAN)
15:20,15:20,KL 1446 KLM,Amsterdam,CANCELLED,Aberdeen (ABZ)
15:20,15:20,KL 1602 KLM,Amsterdam,CANCELLED,Rome (FCO)
15:25,15:25,KL 1670 KLM,Amsterdam,CANCELLED,Barcelona (BCN)
15:25,16:11,KL 1858 KLM,Amsterdam,BAGGAGE HANDLED,Dusseldorf (DUS)
15:30,17:32,FR 3006 Ryanair,Amsterdam,BAGGAGE HANDLED,Dublin (DUB)
15:30,17:21,HV 6630 Transavia,Amsterdam,BAGGAGE HANDLED,Funchal (FNC)
15:30,18:28,KL 1168 KLM,Amsterdam,BAGGAGE HANDLED,Helsinki (HEL)
15:30,15:30,KL 1304 KLM,Amsterdam,CANCELLED,Toulouse (TLS)
15:30,17:51,KL 1694 KLM,Amsterdam,BAGGAGE HANDLED,Lisbon (LIS)
15:30,16:29,KL 1810 KLM,Amsterdam,BAGGAGE HANDLED,Dresden (DRS)
15:35,18:17,EJU 4071 easyJet Europe,Amsterdam,BAGGAGE HANDLED,Venice (VCE)
15:35,15:49,EZY 2517 easyJet,Amsterdam,BAGGAGE HANDLED,London Luton (LTN)
15:35,15:35,KL 1110 KLM,Amsterdam,CANCELLED,Stockholm (ARN)
15:35,15:35,KL 1130 KLM,Amsterdam,CANCELLED,Copenhagen (CPH)
15:35,15:35,KL 1334 KLM,Amsterdam,CANCELLED,Aalborg (AAL)
15:35,15:35,KL 1768 KLM,Amsterdam,CANCELLED,Frankfurt (FRA)
15:40,16:06,HV 5316 Transavia,Amsterdam,BAGGAGE HANDLED,Larnaca (LCA)
15:40,15:40,KL 1702 KLM,Amsterdam,CANCELLED,Madrid (MAD)
15:40,16:19,KL 1726 KLM,Amsterdam,BAGGAGE HANDLED,Brussels (BRU)
15:40,16:56,KL 1886 KLM,Amsterdam,BAGGAGE HANDLED,Nuremberg (NUE)
15:45,15:45,KL 960 KLM,Amsterdam,CANCELLED,Newcastle (NCL)
15:45,15:45,KL 1426 KLM,Amsterdam,CANCELLED,Birmingham (BHX)
15:50,16:42,KL 1234 KLM,Amsterdam,BAGGAGE HANDLED,Paris de Gaulle (CDG)
15:50,17:02,KL 1274 KLM,Amsterdam,BAGGAGE HANDLED,Poznan (POZ)
15:50,19:06,VY 8302 Vueling,Amsterdam,BAGGAGE HANDLED,Barcelona (BCN)
15:55,16:26,KL 1256 KLM,Amsterdam,BAGGAGE HANDLED,Rennes (RNS)
15:55,19:08,KL 1282 KLM,Amsterdam,BAGGAGE HANDLED,Edinburgh (EDI)
15:55,15:55,KL 1374 KLM,Amsterdam,CANCELLED,Bucharest (OTP)
15:55,15:55,KL 1782 KLM,Amsterdam,CANCELLED,Hamburg (HAM)
15:55,15:55,KL 1826 KLM,Amsterdam,CANCELLED,Berlin Brandenburg (BER)
15:55,15:55,KL 1910 KLM,Amsterdam,CANCELLED,Hanover (HAJ)
15:55,15:55,KL 1960 KLM,Amsterdam,CANCELLED,Zurich (ZRH)
16:00,18:00,EI 608 Aer Lingus,Amsterdam,BAGGAGE HANDLED,Dublin (DUB)
16:00,16:00,KL 1076 KLM,Amsterdam,CANCELLED,Manchester (MAN)
16:00,16:00,KL 1086 KLM,Amsterdam,CANCELLED,Cork (ORK)
16:00,16:00,KL 1202 KLM,Amsterdam,CANCELLED,Stavanger (SVG)
16:00,16:00,KL 1356 KLM,Amsterdam,CANCELLED,Prague (PRG)
16:00,20:09,KL 1476 KLM,Amsterdam,BAGGAGE HANDLED,Glasgow (GLA)
16:00,16:00,KL 1564 KLM,Amsterdam,CANCELLED,Genoa (GOA)
16:00,17:25,KL 1624 KLM,Amsterdam,BAGGAGE HANDLED,Milan Linate (LIN)
16:00,16:00,KL 1742 KLM,Amsterdam,CANCELLED,Luxembourg (LUX)
16:00,18:05,KL 1874 KLM,Amsterdam,BAGGAGE HANDLED,Stuttgart (STR)
16:05,17:34,HV 5686 Transavia,Amsterdam,BAGGAGE HANDLED,Arrecife (ACE)
16:05,17:17,KL 1052 KLM,Amsterdam,BAGGAGE HANDLED,Bristol (BRS)
16:10,16:10,KL 930 KLM,Amsterdam,CANCELLED,Inverness (INV)
16:10,16:10,KL 936 KLM,Amsterdam,CANCELLED,Dublin (DUB)
16:10,16:10,KL 1156 KLM,Amsterdam,CANCELLED,Gothenburg (GOT)
16:10,17:30,KL 1186 KLM,Amsterdam,BAGGAGE HANDLED,Bergen (BGO)
16:10,16:10,KL 1272 KLM,Amsterdam,CANCELLED,Wroclaw (WRO)
16:15,20:45,AT 850 Royal Air Maroc,Amsterdam,BAGGAGE HANDLED,Casablanca (CMN)
16:15,16:15,HV 6602 Transavia,Amsterdam,CANCELLED,Innsbruck (INN)
16:15,16:15,KL 1930 KLM,Amsterdam,CANCELLED,Geneva (GVA)
16:20,17:39,D8 3540 Norwegian,Amsterdam,BAGGAGE HANDLED,Copenhagen (CPH)
16:25,18:15,EJU 7838 easyJet Europe,Amsterdam,BAGGAGE HANDLED,Edinburgh (EDI)
16:25,18:13,TK 7822 Turkish Airlines,Amsterdam,BAGGAGE HANDLED,Istanbul Sabiha (SAW)
16:30,17:57,AF 1796 Air France,Amsterdam,BAGGAGE HANDLED,Lyon (LYS)
16:35,16:35,BA 446 British Airways,Amsterdam,CANCELLED,London Heathrow (LHR)
16:40,20:43,EZY 2165 easyJet,Amsterdam,BAGGAGE HANDLED,Manchester (MAN)
16:45,16:45,KL 1920 KLM,Amsterdam,CANCELLED,Gdansk (GDN)
16:45,18:21,OS 373 Austrian Airlines,Amsterdam,BAGGAGE HANDLED,Vienna (VIE)
16:50,18:46,HV 5808 Transavia,Amsterdam,BAGGAGE HANDLED,Thessaloniki (SKG)
16:50,16:50,LH 2306 Lufthansa,Amsterdam,CANCELLED,Munich (MUC)
16:50,16:50,SK 1549 Scandinavian Airlines,Amsterdam,CANCELLED,Copenhagen (CPH)
16:55,19:54,TK 1953 Turkish Airlines,Amsterdam,BAGGAGE HANDLED,Istanbul Airport (IST)
17:00,18:11,TP 672 TAP Air Portugal,Amsterdam,BAGGAGE HANDLED,Lisbon (LIS)
17:15,18:39,AZ 110 ITA Airways,Amsterdam,BAGGAGE HANDLED,Rome (FCO)
17:15,19:41,EZY 8683 easyJet,Amsterdam,BAGGAGE HANDLED,London Gatwick (LGW)
17:15,18:02,KE 925 Korean Air,Amsterdam,BAGGAGE HANDLED,Seoul Incheon (ICN)
17:15,17:15,KL 1944 KLM,Amsterdam,CANCELLED,Zagreb (ZAG)
17:20,19:39,EZY 2519 easyJet,Amsterdam,BAGGAGE HANDLED,London Luton (LTN)
17:20,18:55,KL 898 KLM,Amsterdam,BAGGAGE HANDLED,Beijing (PEK)
17:30,20:58,EJU 7842 easyJet Europe,Amsterdam,BAGGAGE HANDLED,London Stansted (STN)
17:30,17:30,KL 862 KLM,Amsterdam,BAGGAGE HANDLED,Tokyo (NRT)
17:30,17:30,KL 868 KLM,Amsterdam,BAGGAGE HANDLED,Osaka Kansai (KIX)
17:35,19:11,BA 8455 British Airways,Amsterdam,BAGGAGE HANDLED,London City (LCY)
17:35,18:59,UX 1093 Air Europa,Amsterdam,BAGGAGE HANDLED,Madrid (MAD)
17:40,17:40,AI 155 Air India,Amsterdam,BAGGAGE HANDLED,New Delhi (DEL)
17:45,19:49,KL 1980 KLM,Amsterdam,BAGGAGE HANDLED,Budapest (BUD)
17:45,20:00,LH 996 Lufthansa,Amsterdam,BAGGAGE HANDLED,Frankfurt (FRA)
17:50,17:50,HV 6820 Transavia,Amsterdam,CANCELLED,Ljubljana (LJU)
17:55,18:33,HV 5750 Transavia,Amsterdam,BAGGAGE HANDLED,Casablanca (CMN)
17:55,19:43,KL 1830 KLM,Amsterdam,BAGGAGE HANDLED,Berlin Brandenburg (BER)
18:00,19:14,AY 1305 Finnair,Amsterdam,BAGGAGE HANDLED,Helsinki (HEL)
18:00,19:52,KL 1020 KLM,Amsterdam,BAGGAGE HANDLED,London Heathrow (LHR)
18:05,18:05,LX 732 Swiss International Airlines,Amsterdam,CANCELLED,Zurich (ZRH)
18:10,18:39,BA 2544 British Airways,Amsterdam,BAGGAGE HANDLED,London Gatwick (LGW)
18:10,20:19,EJU 7816 easyJet Europe,Amsterdam,BAGGAGE HANDLED,Venice (VCE)
18:10,23:18,EJU 7852 easyJet Europe,Amsterdam,BAGGAGE HANDLED,Manchester (MAN)
18:15,20:16,PC 7343 Pegasus Airlines,Amsterdam,BAGGAGE HANDLED,Istanbul Sabiha (SAW)
18:15,18:15,SK 1555 Scandinavian Airlines,Amsterdam,CANCELLED,Stockholm (ARN)
18:20,18:20,AF 1140 Air France,Amsterdam,CANCELLED,Paris de Gaulle (CDG)
18:25,20:24,BT 619 AirBaltic,Amsterdam,BAGGAGE HANDLED,Riga (RIX)
18:25,18:25,EY 77 Etihad Airways,Amsterdam,BAGGAGE HANDLED,Abu Dhabi (AUH)
18:25,18:25,SK 827 Scandinavian Airlines,Amsterdam,CANCELLED,Oslo (OSL)
18:30,18:30,BT 1561 AirBaltic,Amsterdam,CANCELLED,Tallinn (TLL)
18:35,22:46,EJU 7848 easyJet Europe,Amsterdam,BAGGAGE HANDLED,Bristol (BRS)
18:40,20:11,3O 125 Air Arabia Maroc,Amsterdam,BAGGAGE HANDLED,Fez (FEZ)
18:40,20:55,VY 8306 Vueling,Amsterdam,BAGGAGE HANDLED,Barcelona (BCN)
18:45,20:21,I2 3724 Iberia Express,Amsterdam,BAGGAGE HANDLED,Madrid (MAD)
18:50,20:18,BA 440 British Airways,Amsterdam,BAGGAGE HANDLED,London Heathrow (LHR)
18:50,18:50,EW 2180 Eurowings,Amsterdam,CANCELLED,Stuttgart (STR)
18:50,18:50,KL 1132 KLM,Amsterdam,CANCELLED,Copenhagen (CPH)
18:50,18:50,KL 1632 KLM,Amsterdam,CANCELLED,Milan Malpensa (MXP)
18:50,18:50,KL 1848 KLM,Amsterdam,CANCELLED,Vienna (VIE)
18:50,21:25,KL 1996 KLM,Amsterdam,BAGGAGE HANDLED,Krakow (KRK)
18:50,18:50,LH 998 Lufthansa,Amsterdam,CANCELLED,Frankfurt (FRA)
18:50,21:11,WA 1522 KLM Cityhopper,Amsterdam,BAGGAGE HANDLED,Norwich (NWI)
18:55,20:41,3O 127 Air Arabia Maroc,Amsterdam,BAGGAGE HANDLED,Tanger (TNG)
18:55,18:55,KL 1148 KLM,Amsterdam,CANCELLED,Oslo (OSL)
18:55,18:55,KL 1162 KLM,Amsterdam,CANCELLED,Gothenburg (GOT)
18:55,18:55,KL 1204 KLM,Amsterdam,CANCELLED,Stavanger (SVG)
18:55,18:55,KL 1326 KLM,Amsterdam,CANCELLED,Aalesund (AES)
18:55,18:55,KL 1366 KLM,Amsterdam,CANCELLED,Warsaw (WAW)
18:55,22:57,KL 1644 KLM,Amsterdam,BAGGAGE HANDLED,Florence (FLR)
18:55,19:56,LO 267 LOT Polish Airlines,Amsterdam,BAGGAGE HANDLED,Warsaw (WAW)
18:55,21:03,RO 363 Tarom,Amsterdam,BAGGAGE HANDLED,Bucharest (OTP)
19:00,21:08,AZ 112 ITA Airways,Amsterdam,BAGGAGE HANDLED,Milan Linate (LIN)
19:00,19:36,KL 876 KLM,Amsterdam,BAGGAGE HANDLED,Bangkok (BKK)
19:00,20:29,KL 1308 KLM,Amsterdam,BAGGAGE HANDLED,Toulouse (TLS)
19:00,21:42,KL 1460 KLM,Amsterdam,BAGGAGE HANDLED,Nantes (NTE)
19:00,19:00,KL 1758 KLM,Amsterdam,CANCELLED,Bremen (BRE)
19:05,21:00,HV 6142 Transavia,Amsterdam,BAGGAGE HANDLED,Alicante (ALC)
19:05,19:05,KL 1770 KLM,Amsterdam,CANCELLED,Frankfurt (FRA)
19:10,19:10,KL 1258 KLM,Amsterdam,CANCELLED,Nice (NCE)
19:10,19:10,KL 1912 KLM,Amsterdam,CANCELLED,Hanover (HAJ)
19:10,19:10,LH 2308 Lufthansa,Amsterdam,CANCELLED,Munich (MUC)
19:10,19:10,LX 734 Swiss International Airlines,Amsterdam,CANCELLED,Zurich (ZRH)
19:15,19:15,BA 8459 British Airways,Amsterdam,CANCELLED,London City (LCY)
19:15,19:15,DY 1258 Norwegian,Amsterdam,CANCELLED,Oslo (OSL)
19:15,19:15,KL 990 KLM,Amsterdam,CANCELLED,London City (LCY)
19:15,19:15,KL 1190 KLM,Amsterdam,CANCELLED,Bergen (BGO)
19:15,19:15,KL 1490 KLM,Amsterdam,CANCELLED,Humberside (HUY)
19:15,22:53,KL 1592 KLM,Amsterdam,BAGGAGE HANDLED,Bologna (BLQ)
19:15,19:15,KL 1798 KLM,Amsterdam,CANCELLED,Munich (MUC)
19:15,19:15,KL 1932 KLM,Amsterdam,CANCELLED,Geneva (GVA)
19:15,21:17,KL 1962 KLM,Amsterdam,BAGGAGE HANDLED,Zurich (ZRH)
19:15,19:15,KL 1978 KLM,Amsterdam,CANCELLED,Budapest (BUD)
19:15,20:46,OS 375 Austrian Airlines,Amsterdam,BAGGAGE HANDLED,Vienna (VIE)
19:20,19:45,BR 75 EVA Air,Amsterdam,BAGGAGE HANDLED,Taipei (TPE)
19:25,20:51,KL 1022 KLM,Amsterdam,BAGGAGE HANDLED,London Heathrow (LHR)
19:25,21:57,KL 1268 KLM,Amsterdam,BAGGAGE HANDLED,Marseille (MRS)
19:30,21:43,KL 1116 KLM,Amsterdam,BAGGAGE HANDLED,Stockholm (ARN)
19:35,20:49,AF 1440 Air France,Amsterdam,BAGGAGE HANDLED,Paris de Gaulle (CDG)
19:35,19:35,EW 7184 Eurowings,Amsterdam,CANCELLED,Hamburg (HAM)
19:35,19:35,KL 920 KLM,Amsterdam,CANCELLED,Southampton (SOU)
19:35,19:35,KL 1054 KLM,Amsterdam,CANCELLED,Bristol (BRS)
19:35,22:55,KL 1176 KLM,Amsterdam,BAGGAGE HANDLED,Trondheim (TRD)
19:35,19:35,KL 1286 KLM,Amsterdam,CANCELLED,Edinburgh (EDI)
19:35,21:29,KL 1336 KLM,Amsterdam,BAGGAGE HANDLED,Aalborg (AAL)
19:35,19:35,KL 1406 KLM,Amsterdam,CANCELLED,Montpellier (MPL)
19:35,19:35,KL 1504 KLM,Amsterdam,CANCELLED,Valencia (VLC)
19:35,19:35,KL 1550 KLM,Amsterdam,CANCELLED,Leeds Bradford (LBA)
19:35,19:35,KL 1614 KLM,Amsterdam,CANCELLED,Istanbul Airport (IST)
19:35,22:49,KL 1688 KLM,Amsterdam,BAGGAGE HANDLED,Bilbao (BIO)
19:35,19:35,KL 1704 KLM,Amsterdam,CANCELLED,Madrid (MAD)
19:35,19:35,KL 1746 KLM,Amsterdam,CANCELLED,Luxembourg (LUX)
19:35,19:35,KL 1862 KLM,Amsterdam,CANCELLED,Dusseldorf (DUS)
19:35,19:35,KL 1990 KLM,Amsterdam,CANCELLED,Basel (BSL)
19:35,22:43,SK 553 Scandinavian Airlines,Amsterdam,BAGGAGE HANDLED,Copenhagen (CPH)
19:40,21:46,EI 610 Aer Lingus,Amsterdam,BAGGAGE HANDLED,Dublin (DUB)
19:40,21:06,EI 844 Aer Lingus,Amsterdam,BAGGAGE HANDLED,Cork (ORK)
19:40,19:50,KL 896 KLM,Amsterdam,BAGGAGE HANDLED,Shanghai (PVG)
19:45,23:03,WA 1066 KLM Cityhopper,Amsterdam,BAGGAGE HANDLED,Cardiff (CWL)
19:50,21:30,8R 6774 Amelia,Amsterdam,BAGGAGE HANDLED,Strasbourg (SXB)
19:50,19:50,KL 964 KLM,Amsterdam,CANCELLED,Newcastle (NCL)
19:50,19:50,KL 1080 KLM,Amsterdam,CANCELLED,Manchester (MAN)
19:50,21:19,KL 1170 KLM,Amsterdam,BAGGAGE HANDLED,Helsinki (HEL)
19:50,19:50,KL 1182 KLM,Amsterdam,CANCELLED,Linkoping (LPI)
19:50,22:35,KL 1604 KLM,Amsterdam,BAGGAGE HANDLED,Rome (FCO)
19:50,19:50,KL 1714 KLM,Amsterdam,CANCELLED,Oporto (OPO)
19:50,19:50,KL 1876 KLM,Amsterdam,CANCELLED,Stuttgart (STR)
19:50,19:50,KL 1888 KLM,Amsterdam,CANCELLED,Nuremberg (NUE)
19:55,19:55,KL 948 KLM,Amsterdam,CANCELLED,Belfast City Airport (BHD)
19:55,19:55,KL 1218 KLM,Amsterdam,CANCELLED,Sandefjord (TRF)
19:55,19:55,KL 1348 KLM,Amsterdam,CANCELLED,Billund (BLL)
19:55,21:23,KL 1432 KLM,Amsterdam,BAGGAGE HANDLED,Birmingham (BHX)
19:55,21:53,KL 1478 KLM,Amsterdam,BAGGAGE HANDLED,Glasgow (GLA)
19:55,22:10,KL 1656 KLM,Amsterdam,BAGGAGE HANDLED,Venice (VCE)
19:55,21:50,KL 1674 KLM,Amsterdam,BAGGAGE HANDLED,Barcelona (BCN)
19:55,19:55,KL 1784 KLM,Amsterdam,CANCELLED,Hamburg (HAM)
19:55,19:55,KL 1832 KLM,Amsterdam,CANCELLED,Berlin Brandenburg (BER)
20:00,20:26,EK 149 Emirates,Amsterdam,BAGGAGE HANDLED,Dubai International (DXB)
20:00,20:00,KL 1244 KLM,Amsterdam,CANCELLED,Paris de Gaulle (CDG)
20:00,23:01,KL 1318 KLM,Amsterdam,BAGGAGE HANDLED,Bordeaux (BOD)
20:00,20:00,KL 1448 KLM,Amsterdam,CANCELLED,Aberdeen (ABZ)
20:00,20:00,KL 1576 KLM,Amsterdam,CANCELLED,Athens (ATH)
20:00,20:00,KL 1922 KLM,Amsterdam,CANCELLED,Gdansk (GDN)
20:00,22:17,OR 3452 TUI fly,Amsterdam,BAGGAGE HANDLED,Marsa Alam (RMF)
20:05,23:10,KL 938 KLM,Amsterdam,BAGGAGE HANDLED,Dublin (DUB)
20:05,20:05,KL 994 KLM,Amsterdam,CANCELLED,London City (LCY)
20:05,20:05,KL 1358 KLM,Amsterdam,CANCELLED,Prague (PRG)
20:10,20:10,BA 442 British Airways,Amsterdam,CANCELLED,London Heathrow (LHR)
20:20,22:25,EJU 3855 easyJet Europe,Amsterdam,BAGGAGE HANDLED,Milan Malpensa (MXP)
20:20,22:31,KL 1030 KLM,Amsterdam,BAGGAGE HANDLED,London Heathrow (LHR)
20:20,20:20,KL 1134 KLM,Amsterdam,CANCELLED,Copenhagen (CPH)
20:20,21:48,LY 339 El Al,Amsterdam,BAGGAGE HANDLED,Tel Aviv (TLV)
20:20,22:38,VY 8304 Vueling,Amsterdam,BAGGAGE HANDLED,Barcelona (BCN)
20:30,22:23,BA 2546 British Airways,Amsterdam,BAGGAGE HANDLED,London Gatwick (LGW)
20:30,20:30,EJU 5285 easyJet Europe,Amsterdam,CANCELLED,Berlin Brandenburg (BER)
20:30,22:14,EZS 1517 easyJet Switzerland,Amsterdam,BAGGAGE HANDLED,Geneva (GVA)
20:30,20:30,FR 3100 Ryanair,Amsterdam,BAGGAGE HANDLED,Dublin (DUB)
20:35,23:40,EZY 2521 easyJet,Amsterdam,BAGGAGE HANDLED,London Luton (LTN)
20:35,22:22,EZY 2923 easyJet,Amsterdam,BAGGAGE HANDLED,Bristol (BRS)
20:40,22:19,EZY 8685 easyJet,Amsterdam,BAGGAGE HANDLED,London Gatwick (LGW)
20:40,20:40,KL 1774 KLM,Amsterdam,CANCELLED,Frankfurt (FRA)
20:40,23:26,OR 1602 TUI fly,Amsterdam,BAGGAGE HANDLED,Fuerteventura (FUE)
20:40,20:40,VY 8315 Vueling,Amsterdam,CANCELLED,Barcelona (BCN)
20:50,20:50,KL 1964 KLM,Amsterdam,CANCELLED,Zurich (ZRH)
20:55,23:20,KL 1150 KLM,Amsterdam,BAGGAGE HANDLED,Oslo (OSL)
20:55,23:32,TK 1955 Turkish Airlines,Amsterdam,BAGGAGE HANDLED,Istanbul Airport (IST)
21:00,22:27,BA 426 British Airways,Amsterdam,BAGGAGE HANDLED,London Heathrow (LHR)
21:00,21:00,BA 8457 British Airways,Amsterdam,CANCELLED,London City (LCY)
21:00,21:34,EJU 7978 easyJet Europe,Amsterdam,BAGGAGE HANDLED,Hurghada (HRG)
21:00,22:44,EZY 2167 easyJet,Amsterdam,BAGGAGE HANDLED,Manchester (MAN)
21:05,22:50,KL 1024 KLM,Amsterdam,BAGGAGE HANDLED,London Heathrow (LHR)
21:10,23:59,EJU 7806 easyJet Europe,Amsterdam,BAGGAGE ON BELT,Milan Linate (LIN)
21:10,22:40,KL 992 KLM,Amsterdam,BAGGAGE HANDLED,London City (LCY)
21:10,21:10,KL 1934 KLM,Amsterdam,CANCELLED,Geneva (GVA)
21:20,23:30,KL 1634 KLM,Amsterdam,BAGGAGE HANDLED,Milan Malpensa (MXP)
21:20,23:28,KL 1998 KLM,Amsterdam,BAGGAGE HANDLED,Krakow (KRK)
21:35,23:48,VY 8436 Vueling,Amsterdam,BAGGAGE HANDLED,Lisbon (LIS)
21:40,23:44,HV 6146 Transavia,Amsterdam,BAGGAGE HANDLED,Alicante (ALC)
21:45,23:06,KL 1368 KLM,Amsterdam,BAGGAGE HANDLED,Warsaw (WAW)
21:45,21:45,KL 1800 KLM,Amsterdam,CANCELLED,Munich (MUC)
21:50,21:50,KL 1246 KLM,Amsterdam,CANCELLED,Paris de Gaulle (CDG)
21:55,23:38,VY 8311 Vueling,Amsterdam,BAGGAGE HANDLED,Barcelona (BCN)
22:00,22:00,EJU 7846 easyJet Europe,Amsterdam,CANCELLED,Birmingham (BHX)
22:00,22:33,EJU 7858 easyJet Europe,Amsterdam,BAGGAGE HANDLED,London Southend (SEN)
22:05,22:59,BA 444 British Airways,Amsterdam,BAGGAGE HANDLED,London Heathrow (LHR)
22:05,22:05,LH 1002 Lufthansa,Amsterdam,CANCELLED,Frankfurt (FRA)
22:10,22:10,EJU 7832 easyJet Europe,Amsterdam,CANCELLED,London Luton (LTN)
22:10,22:10,EJU 7864 easyJet Europe,Amsterdam,CANCELLED,Basel (BSL)
22:15,22:15,EJU 8675 easyJet Europe,Amsterdam,CANCELLED,London Gatwick (LGW)
22:15,22:15,KL 998 KLM,Amsterdam,CANCELLED,London City (LCY)
22:15,23:35,KL 1676 KLM,Amsterdam,BAGGAGE HANDLED,Barcelona (BCN)
22:15,23:43,OS 377 Austrian Airlines,Amsterdam,BAGGAGE HANDLED,Vienna (VIE)
22:20,23:57,TP 674 TAP Air Portugal,Amsterdam,BAGGAGE HANDLED,Lisbon (LIS)
22:25,22:25,LX 736 Swiss International Airlines,Amsterdam,CANCELLED,Zurich (ZRH)
22:30,23:24,LO 269 LOT Polish Airlines,Amsterdam,BAGGAGE HANDLED,Warsaw (WAW)
22:30,22:30,OR 3802 TUI fly,Amsterdam,BAGGAGE HANDLED,Tenerife (TFS)
22:35,23:37,KL 1032 KLM,Amsterdam,BAGGAGE HANDLED,London Heathrow (LHR)
22:35,22:35,LH 2310 Lufthansa,Amsterdam,CANCELLED,Munich (MUC)
23:00,23:00,KL 980 KLM,Amsterdam,CANCELLED,London City (LCY)
23:00,23:52,KL 1118 KLM,Amsterdam,BAGGAGE ON BELT,Stockholm (ARN)
23:00,23:54,KL 1434 KLM,Amsterdam,BAGGAGE ON BELT,Birmingham (BHX)
23:00,23:00,KL 1706 KLM,Amsterdam,CANCELLED,Madrid (MAD)
23:05,23:05,KL 1136 KLM,Amsterdam,CANCELLED,Copenhagen (CPH)
23:20,23:20,KL 1082 KLM,Amsterdam,CANCELLED,Manchester (MAN)
19:15,16:05,XQ 772 SunExpress,Amsterdam,CANCELLED,Ankara (ESB)
19:55,12:35,CD 418 Corendon Dutch Airlines,Amsterdam,CANCELLED,Hurghada (HRG)
21:40,00:26,EJU 7844 easyJet Europe,Amsterdam,BAGGAGE ON BELT,London Stansted (STN)
21:55,00:15,OR 1572 TUI fly,Amsterdam,BAGGAGE ON BELT,Arrecife (ACE)
22:10,01:28,EJU 7930 easyJet Europe,Amsterdam,LANDED,Prague (PRG)
22:15,00:03,HV 6728 Transavia,Amsterdam,BAGGAGE ON BELT,Sevilla (SVQ)
22:15,01:03,HV 6868 Transavia,Amsterdam,LANDED,Athens (ATH)
22:40,01:10,AZ 118 ITA Airways,Amsterdam,BAGGAGE ON BELT,Milan Linate (LIN)
23:15,00:31,HV 5136 Transavia,Amsterdam,BAGGAGE ON BELT,Barcelona (BCN)
23:15,00:08,HV 6886 Transavia,Amsterdam,BAGGAGE ON BELT,Reykjavik (KEF)
23:20,00:10,HV 5358 Transavia,Amsterdam,BAGGAGE ON BELT,Faro (FAO)
23:20,00:18,KL 1834 KLM,Amsterdam,BAGGAGE ON BELT,Berlin Brandenburg (BER)
23:25,00:42,HV 6114 Transavia,Amsterdam,BAGGAGE ON BELT,Malaga (AGP)
23:25,00:21,KL 1608 KLM,Amsterdam,BAGGAGE ON BELT,Rome (FCO)
23:30,00:29,HV 5806 Transavia,Amsterdam,BAGGAGE ON BELT,Thessaloniki (SKG)
23:40,00:27,HV 6902 Transavia,Amsterdam,BAGGAGE ON BELT,Dubai International (DXB)
23:50,00:52,HV 5666 Transavia,Amsterdam,BAGGAGE ON BELT,Las Palmas de Gran Canaria (LPA)
23:55,01:00,HV 5218 Transavia,Amsterdam,BAGGAGE ON BELT,Catania (CTA)
